Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Firewall Logs,Log Source,Trimestre,Localidad,Region
25185,9738,1,201,1,1,1,9542,2,1,2,1,12882,0,2,0,0,2,310,16
11100,25221,1,1372,0,0,0,5428,0,0,2,2,27092,0,1,1,1,2,74,12
5132,21466,0,1199,0,1,0,601,1,0,0,2,14833,0,1,1,0,0,31,10
19892,9787,0,946,0,2,0,7002,2,1,2,2,18602,171,1,1,0,3,127,15
15077,16103,2,540,1,2,1,846,2,0,1,1,4468,0,1,0,1,0,43,10
6780,9275,2,232,1,0,1,1431,1,0,0,2,13398,0,0,0,0,3,22,22
16675,8731,2,927,0,1,0,6236,1,1,2,2,30653,0,0,1,0,0,193,27
10036,26787,2,417,0,0,0,3249,2,0,2,0,4044,148,0,1,1,3,30,19
22928,15887,1,710,1,2,1,5341,0,0,2,1,20005,0,0,0,0,0,206,12
169,799,2,1105,1,1,0,2570,2,0,2,2,31075,0,2,1,1,2,307,11
6274,29792,0,228,0,0,0,1618,2,0,1,1,1726,122,0,1,0,2,57,21
9560,26921,1,590,1,0,0,6406,1,0,1,2,29907,0,2,1,1,1,117,15
26424,25363,0,943,0,1,0,2204,1,0,2,1,9020,0,1,1,1,2,20,26
15789,9981,1,1073,0,0,1,4868,0,1,0,0,30011,0,2,0,0,2,248,9
16812,21242,2,849,1,0,0,2698,2,0,1,2,287,0,0,1,1,0,170,20
25529,9553,1,847,1,0,0,6078,1,0,1,1,31373,0,0,1,0,3,164,9
3998,13181,2,1092,0,1,0,3033,0,0,2,1,7408,0,1,1,1,2,116,15
19514,360,2,1034,1,2,0,331,2,1,1,1,18466,0,2,1,0,3,176,12
24931,21940,1,765,0,2,0,447,2,0,2,2,31233,0,1,1,1,3,255,20
16307,2233,2,1435,0,0,0,6000,2,0,1,1,24744,0,0,1,1,1,64,16
10723,5139,2,406,1,1,0,9546,2,0,1,2,25493,0,1,1,1,3,270,19
9456,13321,2,655,0,1,0,1479,2,1,2,0,5382,0,2,1,0,3,125,2
14499,28290,1,733,0,1,1,479,0,1,1,2,1183,0,0,0,0,1,61,25
28824,5365,0,143,1,2,0,2646,0,0,1,1,19093,0,1,1,0,3,163,24
7448,2016,0,1244,0,1,1,3462,1,0,1,1,30375,0,2,0,0,2,241,25
5263,26006,2,597,0,1,1,7222,0,0,0,0,31067,0,0,0,1,2,144,4
1759,16147,1,721,0,1,1,526,2,0,2,0,15958,0,1,0,1,0,42,14
14712,14475,2,925,1,2,0,9445,2,0,0,1,16840,0,1,1,1,1,282,7
3249,7102,0,1050,0,0,0,208,1,1,2,1,10507,0,2,1,0,2,241,5
19932,5439,0,253,0,0,1,3906,2,1,2,0,14285,0,2,0,1,1,50,21
10874,11084,1,1254,1,2,0,6209,1,1,0,1,31634,0,2,1,1,1,217,15
10956,6066,1,307,0,1,1,7372,2,0,2,2,9987,0,2,0,1,3,105,16
11349,25577,0,279,1,0,1,3845,1,1,1,2,12091,0,1,0,0,1,137,0
21661,24130,0,830,0,1,1,3560,2,1,2,1,20082,0,0,0,0,1,298,24
12448,18864,1,1199,1,1,1,7240,2,0,0,1,16542,0,1,0,1,3,275,19
9989,15019,1,1016,0,0,1,5599,2,1,1,1,9261,0,0,0,1,2,297,19
19983,18490,1,806,1,1,0,4867,2,1,0,1,28602,0,0,1,0,1,166,3
11988,18325,2,546,0,1,1,5912,1,1,0,1,29560,0,2,0,0,3,82,0
12689,28165,1,180,1,1,0,5795,2,0,2,1,30277,0,0,1,1,3,109,2
23606,11964,0,929,0,1,1,453,2,0,0,1,29890,0,2,0,0,3,138,6
18093,15169,1,398,1,0,0,2463,0,0,1,1,16497,0,2,1,1,3,241,3
17057,3894,2,1093,0,1,0,8414,0,0,0,2,29089,0,2,1,1,2,141,0
20152,19677,2,418,1,0,1,5488,0,1,0,2,12452,0,1,0,1,3,91,19
12142,3628,2,1327,1,2,1,2905,0,0,1,2,15465,65,2,0,0,1,297,6
2693,4172,2,1363,1,0,0,6201,0,0,1,2,25943,0,1,1,1,0,102,12
15567,15010,0,1414,1,2,0,6211,0,0,2,1,5365,0,2,1,0,0,60,18
15282,22850,0,480,1,0,0,5877,0,0,1,2,7285,0,2,1,1,1,212,18
13077,10662,2,675,0,1,0,4558,2,1,0,1,1578,0,1,1,0,1,225,7
11636,15293,0,510,1,2,1,8632,2,1,0,1,7155,122,0,0,1,3,264,9
22068,3163,0,907,0,2,0,1807,1,1,1,2,458,0,0,1,1,3,215,21
13072,15586,2,1101,1,2,0,4460,1,0,1,2,10482,0,1,1,1,0,194,22
18362,5722,1,812,0,1,1,3296,0,1,0,0,15315,0,0,0,0,2,125,0
1540,22882,2,21,1,2,0,312,0,0,0,2,20789,0,0,1,0,1,83,22
3408,11415,0,523,1,1,1,1350,0,1,2,0,11059,0,0,0,0,2,150,12
1518,22776,0,1295,1,0,0,4714,2,1,2,2,2348,0,1,1,1,1,51,9
5501,18129,2,1139,1,1,0,6909,0,0,1,2,10095,0,2,1,0,3,47,16
9570,24022,2,585,0,0,0,3595,1,1,2,0,19822,0,2,1,1,1,179,0
13506,15330,2,612,1,1,1,2267,0,1,0,0,22044,0,0,0,1,2,54,20
7833,12384,2,45,1,0,0,7346,0,1,0,2,20147,0,2,1,0,3,227,27
16639,20040,2,907,1,1,0,4937,1,0,0,0,17991,0,1,1,1,1,291,27
5380,11787,2,903,0,1,1,195,1,1,2,1,11579,0,1,0,0,3,178,2
24635,8691,0,1164,1,0,1,3620,0,0,2,2,15262,0,1,0,0,2,43,12
2342,19838,1,486,0,1,1,8372,0,0,1,2,14167,0,1,0,0,1,123,13
2994,19106,0,395,1,1,1,5375,1,0,2,1,24409,0,1,0,0,1,259,11
19582,10958,1,943,1,0,0,9035,1,1,1,1,2702,0,1,1,0,1,255,6
18481,25883,0,572,0,1,0,1649,2,0,2,0,27114,0,2,1,1,2,71,11
24489,9887,0,662,0,1,0,8468,1,0,1,0,20840,0,0,1,0,0,55,10
6261,18482,0,1122,1,1,0,3037,2,0,1,1,5600,0,0,1,0,1,210,10
7868,394,0,1156,0,0,1,1172,0,0,2,1,29129,0,0,0,1,3,168,26
7277,4649,0,604,0,2,1,770,0,0,2,2,29954,0,2,0,1,1,37,6
27960,21176,2,349,0,1,1,9349,1,1,0,0,27249,0,2,0,1,3,148,27
12906,17556,2,628,0,1,1,6374,2,1,2,0,30432,0,0,0,0,3,85,6
6737,24530,1,1357,0,0,1,2321,0,1,2,0,812,0,1,0,0,3,25,23
12019,7254,2,1431,1,0,0,3126,1,1,2,2,5980,0,2,1,0,1,4,19
13995,9153,2,759,0,1,1,5371,0,1,1,1,28042,0,1,0,0,3,33,19
19097,18930,2,407,0,1,0,2123,2,0,0,0,4224,0,0,1,1,1,84,5
18596,17985,0,423,1,1,1,9076,0,1,1,2,4401,0,2,0,1,3,265,13
2535,25396,1,175,0,1,0,2992,2,1,2,1,26431,123,2,1,1,1,27,1
10240,10745,2,964,1,0,1,7519,1,1,2,1,26885,0,0,0,1,3,246,23
13067,7560,2,212,0,2,1,7032,2,1,0,2,29408,75,2,0,0,0,148,14
7011,2969,0,1390,0,1,0,9795,1,1,0,2,29471,0,2,1,0,0,110,6
12071,11344,2,789,1,1,1,7781,0,1,2,2,28634,140,2,0,1,1,189,9
15614,22232,0,17,0,2,1,7148,2,0,1,0,11466,0,1,0,0,0,97,20
119,28258,0,615,0,0,0,5514,2,0,2,0,2342,0,1,1,0,1,75,19
27833,17834,1,1220,0,1,0,8061,1,0,0,0,13304,0,1,1,1,0,239,26
8390,29139,1,276,1,1,1,2113,1,0,2,1,6370,102,2,0,1,1,290,15
26457,28176,0,1289,1,0,1,3935,1,1,0,2,13032,0,1,0,0,2,99,15
28992,11676,1,614,1,0,1,5895,1,0,0,2,23887,0,2,0,1,2,116,18
7405,9407,2,346,0,2,1,2254,1,1,0,1,4011,0,1,0,0,0,292,3
4925,25956,0,1359,1,0,0,7626,0,0,1,0,29255,0,1,1,0,1,189,26
3920,20140,2,1225,1,1,0,4486,1,1,0,2,4572,22,1,1,1,3,288,18
20806,10603,1,1373,1,1,0,2088,1,1,2,2,113,0,2,1,0,1,145,25
28710,7106,0,1108,0,0,1,3681,1,0,1,1,20135,0,0,0,0,3,201,13
12297,26014,2,1059,0,1,1,5864,2,1,0,0,28104,54,2,0,1,1,230,3
1274,6857,1,1123,1,2,1,8639,0,1,1,1,789,0,1,0,1,1,184,27
15950,22104,2,545,0,0,0,5638,0,1,0,2,18446,164,1,1,0,1,270,19
1280,12978,2,792,1,0,1,4602,1,1,1,2,20553,0,1,0,1,3,237,14
16987,17427,0,839,1,2,0,1,1,0,2,1,24108,0,1,1,0,2,156,0
24500,10131,0,887,1,2,1,5229,1,1,2,2,459,0,2,0,0,0,59,10
4957,28241,2,1371,1,1,0,203,0,0,2,0,22438,0,2,1,0,1,112,16
23007,28789,1,942,0,2,1,1920,0,1,1,2,30607,0,2,0,0,1,144,23
26036,21233,1,300,0,0,1,3629,1,0,2,2,11297,0,2,0,0,2,284,22
8157,957,1,1150,1,1,1,5834,0,0,0,0,6024,0,0,0,1,3,150,5
6132,12642,1,1095,0,0,0,6161,0,0,2,1,22034,22,1,1,0,2,4,27
19135,22187,0,1254,0,1,0,6278,0,0,2,2,23934,101,0,1,0,3,7,16
8496,11196,1,1046,1,1,0,9653,2,0,1,2,18469,26,0,1,1,0,15,22
23537,8594,0,798,0,0,0,6781,0,1,0,0,6671,0,2,1,1,0,83,4
4362,2904,0,1337,0,1,1,7524,0,0,2,0,7984,0,2,0,0,2,2,5
19169,20872,1,795,1,1,1,4332,2,1,1,2,29127,149,2,0,1,1,107,17
11939,970,2,569,0,2,1,354,1,0,2,1,6850,0,2,0,0,1,59,7
18351,23810,1,464,0,2,0,7810,2,0,0,0,20180,115,1,1,1,0,169,4
4145,27989,2,1112,1,0,1,3163,2,0,2,2,6107,0,1,0,1,1,59,16
11613,6619,1,125,0,2,1,7525,0,1,2,0,1556,149,1,0,1,3,294,25
15828,14938,0,639,0,2,0,4801,1,0,0,2,22284,0,1,1,1,0,116,3
13317,6972,0,782,0,2,0,6784,0,0,1,2,28257,0,0,1,0,1,24,2
2326,3023,1,643,1,1,0,607,2,1,1,2,32096,0,0,1,0,2,193,17
20661,20560,0,1317,0,1,0,4197,0,1,1,2,1831,0,0,1,0,3,59,17
19809,26307,0,530,0,1,1,2833,2,0,2,0,7040,0,2,0,0,1,13,13
7649,26171,1,543,1,2,0,2862,0,0,1,2,30510,0,0,1,1,2,50,21
9773,24592,2,430,0,1,1,6450,0,0,2,2,16417,0,1,0,1,1,69,3
2756,6888,2,667,0,0,0,520,1,0,1,0,12364,0,1,1,1,0,101,17
28214,23250,2,445,0,0,0,3970,0,1,0,2,11914,0,2,1,1,0,238,18
24497,11534,1,460,1,1,1,1409,1,1,0,2,25607,0,2,0,1,2,60,23
11247,12419,0,519,0,2,1,6676,1,1,0,1,3408,0,0,0,1,2,210,2
9531,8829,2,928,0,0,0,4754,1,1,0,2,25989,0,2,1,1,3,170,1
8477,24461,0,1058,0,0,0,7419,1,0,0,2,24204,52,0,1,1,3,306,21
19329,1718,2,1379,1,0,1,3597,1,0,1,0,20381,0,0,0,0,2,294,25
8315,7973,1,548,1,1,0,7030,0,1,2,1,12384,0,0,1,0,3,88,10
13353,27710,0,410,0,2,0,8301,0,1,2,2,7840,30,0,1,1,2,257,12
14335,5206,1,1345,1,1,1,2731,1,1,1,1,8630,44,2,0,0,1,104,16
2767,14549,2,812,0,2,1,199,1,0,1,1,28607,0,2,0,0,2,171,8
9424,25826,1,1433,0,0,0,9796,0,1,1,1,28860,0,0,1,1,3,295,1
1611,29063,0,1003,1,2,0,3228,1,0,2,0,25865,0,0,1,1,2,94,19
3698,29490,1,783,0,0,0,3053,0,0,0,1,6815,0,2,1,1,2,103,13
8143,15213,2,1364,0,1,0,2191,1,1,2,2,27462,0,2,1,0,2,137,5
10673,16488,2,1423,1,2,0,4318,2,1,2,0,28435,50,1,1,1,0,314,20
13285,27148,0,956,0,0,0,869,1,0,1,1,2191,0,1,1,1,3,137,9
1245,12681,0,1264,0,0,1,7994,2,0,0,2,29141,0,2,0,1,2,181,15
15159,9868,1,264,0,2,1,166,1,1,1,0,9613,0,2,0,1,3,203,27
6511,14760,2,126,0,2,1,6128,2,0,1,0,6547,0,0,0,1,1,39,3
24356,13962,2,711,1,0,0,2384,1,0,1,2,16324,0,2,1,0,2,252,16
23178,2793,1,230,1,1,1,5369,1,0,2,1,20342,0,1,0,1,2,163,26
9144,19466,1,1426,1,2,1,9622,2,1,0,1,27805,30,0,0,0,0,203,16
17764,23361,1,563,1,0,1,6211,2,0,0,0,19977,0,0,0,0,3,145,6
15592,8478,0,708,0,0,0,3481,1,1,1,2,24241,0,1,1,0,3,253,18
9963,17989,1,1185,0,1,0,97,2,0,1,1,28112,171,0,1,0,2,306,24
9220,6925,1,824,1,1,0,7656,2,1,0,2,24957,0,0,1,1,0,228,22
1490,8422,2,1083,0,1,0,1507,1,0,0,0,30601,0,2,1,0,2,46,0
18807,11860,2,416,1,2,0,2667,2,1,1,1,5274,0,1,1,1,2,168,24
14144,29514,2,232,0,1,0,3347,1,1,2,0,493,36,0,1,0,1,227,15
8868,24540,0,190,0,0,0,3767,1,1,2,2,20515,0,2,1,0,2,46,4
5549,22019,2,779,0,2,1,5057,2,0,0,1,8830,0,0,0,1,0,313,20
7641,83,1,855,0,0,0,498,1,1,1,0,28188,0,0,1,1,0,133,21
6475,4637,0,264,0,0,1,198,1,1,1,0,12404,4,1,0,1,0,16,13
1024,1736,1,55,1,2,0,6634,2,1,1,2,1261,0,2,1,1,3,111,5
28554,13444,0,1312,1,1,0,4806,2,0,0,0,19600,0,2,1,1,2,94,5
29657,9967,1,643,0,1,0,3478,0,0,1,0,22963,101,1,1,0,3,15,5
22984,23464,2,1126,0,1,1,5247,0,1,2,0,15147,32,0,0,1,3,94,11
17531,20163,1,512,0,1,1,4272,0,1,2,2,18391,106,0,0,1,1,64,19
20086,20189,2,739,0,2,1,3395,2,1,2,1,4837,63,2,0,0,0,173,26
26137,17229,1,1352,0,0,0,6816,0,1,0,2,24055,0,0,1,0,2,77,10
19007,28468,2,793,1,0,0,7110,2,0,0,0,29022,0,1,1,0,3,163,1
10403,14665,1,919,1,1,1,5211,1,1,0,2,28566,0,0,0,1,1,159,27
18480,22614,0,174,1,2,0,941,2,1,1,0,21796,31,2,1,0,1,72,2
15695,18647,1,1224,1,0,0,7114,1,1,0,0,15229,0,1,1,1,1,24,21
2699,8240,0,417,1,2,0,446,2,1,2,0,29651,0,1,1,1,3,288,5
5098,23132,1,1146,0,1,0,3400,1,0,1,1,12621,0,0,1,1,2,140,21
7912,3273,0,704,1,1,1,8767,2,1,2,2,6673,0,1,0,1,1,150,1
17990,18021,2,1282,1,2,1,6076,0,1,2,1,11797,0,1,0,0,0,94,1
25173,11393,2,1234,0,0,0,7718,1,0,0,2,22312,0,2,1,0,3,294,7
16548,2776,0,781,0,1,1,5627,0,1,2,2,21664,9,2,0,1,0,262,18
13619,9567,2,578,0,0,0,8344,1,1,0,0,22158,0,2,1,0,1,101,8
11454,28139,0,349,0,1,1,1524,2,1,2,2,6017,0,1,0,0,2,188,22
10896,17913,2,1377,1,1,0,1042,1,0,1,2,18375,63,0,1,0,2,311,15
15328,8062,0,1327,1,1,0,1401,0,0,2,1,19859,0,2,1,0,0,243,13
17660,334,1,705,1,0,0,2034,0,0,0,2,1952,0,1,1,1,2,21,25
21617,6671,2,1192,1,0,0,8889,2,1,1,1,24605,0,2,1,1,1,87,21
15123,3401,1,898,0,2,1,6081,2,0,2,1,1235,0,1,0,0,0,61,7
28351,29187,1,1190,0,1,1,6946,0,1,1,2,7965,0,0,0,0,1,202,14
4204,3737,2,17,1,2,1,2198,0,1,1,1,7589,0,0,0,1,0,286,24
18716,9299,1,1200,0,0,0,8208,2,0,2,2,16507,0,1,1,1,2,304,17
19973,24015,0,1226,1,1,0,3767,0,0,2,2,4161,0,2,1,1,1,314,23
3045,25939,2,655,1,1,1,7022,0,1,0,2,7129,0,0,0,1,0,263,6
22300,5640,1,21,0,1,0,3236,1,0,0,0,4315,0,0,1,1,2,245,10
677,637,1,564,0,2,1,2053,2,0,1,0,5988,0,1,0,1,0,186,20
20764,24910,0,905,0,1,1,3714,2,0,0,0,18647,0,0,0,0,3,9,4
13710,11643,1,415,1,0,1,2950,0,0,2,0,10336,167,2,0,0,0,304,10
13093,19120,2,883,1,1,0,2013,2,1,1,1,27218,0,0,1,1,1,116,4
12422,6216,1,632,0,2,1,8197,0,1,0,1,6882,0,0,0,0,0,202,20
28104,17923,2,600,1,0,1,2557,1,0,0,1,26281,0,0,0,0,0,109,24
23752,8954,1,29,0,0,0,8782,2,1,2,0,30018,0,2,1,0,2,8,26
5448,28377,0,355,1,0,0,3805,0,1,1,1,16437,0,2,1,0,0,130,26
190,16867,0,649,1,1,1,1783,0,0,2,1,27761,0,2,0,1,2,148,16
23826,6514,2,901,1,2,0,7981,1,0,0,1,7102,0,0,1,1,1,34,9
24225,12868,2,1043,1,1,1,2076,0,0,2,2,7192,0,2,0,0,2,221,20
11899,16445,0,1190,0,0,1,4950,2,1,1,2,14483,0,1,0,0,0,32,14
4549,10339,0,622,0,1,1,165,0,1,1,1,5703,129,2,0,1,3,74,0
4188,19589,2,494,0,0,0,7689,2,0,0,1,21467,0,0,1,0,3,222,19
3715,911,0,300,1,0,0,7755,1,0,2,1,26642,0,0,1,0,1,164,14
21448,24264,0,1128,1,2,0,5931,2,1,2,0,1875,0,2,1,0,3,261,11
25277,2970,2,215,0,0,0,2675,1,0,0,0,8591,166,0,1,1,2,278,0
22794,9027,0,271,0,2,1,4532,0,1,1,0,1470,90,1,0,1,0,70,1
24024,9758,1,689,0,2,1,9192,0,1,0,0,21981,149,2,0,1,1,167,24
2801,20759,1,752,1,2,1,7544,1,1,0,0,32333,0,2,0,1,1,277,21
20427,7130,0,873,0,1,1,8094,2,1,1,0,30178,0,1,0,0,1,96,15
24101,20413,0,328,0,2,0,8661,1,0,2,0,8522,0,2,1,0,0,117,6
4202,19111,1,463,1,1,1,6273,1,0,0,2,18847,0,2,0,0,1,279,2
3558,28672,0,370,0,0,1,9361,0,1,2,2,27837,0,2,0,0,1,96,17
17721,3435,2,722,1,0,0,7703,2,0,1,2,13133,0,0,1,0,3,40,8
2854,10333,0,604,0,0,1,2777,2,1,2,1,16327,0,2,0,1,3,87,25
26332,500,1,1355,1,2,0,9176,0,1,0,2,9199,134,1,1,1,1,40,12
15242,26931,1,370,0,1,0,4101,1,0,0,0,29356,0,1,1,1,1,95,27
11957,21706,1,468,1,2,1,4643,2,1,2,1,31473,118,0,0,1,3,308,8
6563,4420,0,1267,0,1,0,1800,0,1,2,2,9334,0,0,1,0,0,35,1
16628,6744,1,616,0,1,1,2522,2,1,0,2,31596,163,2,0,1,0,32,24
16950,7523,2,1144,1,2,0,3555,1,1,0,2,30040,89,2,1,0,3,295,25
17200,10007,2,332,1,1,1,7974,2,1,1,1,25081,0,0,0,1,0,175,16
26106,29366,0,1360,0,1,0,6503,0,0,1,0,32212,137,0,1,0,0,292,12
5298,10513,0,1352,1,0,0,135,2,1,2,2,26478,0,1,1,0,2,10,1
19117,7757,1,373,0,1,1,2459,0,0,2,0,23646,68,2,0,0,0,7,12
15683,25409,2,668,0,0,0,4722,1,1,1,0,13562,0,0,1,0,2,235,3
21361,3839,2,963,0,2,1,8564,1,0,0,0,10468,0,1,0,1,3,100,26
3617,17753,1,977,0,1,0,7252,2,0,0,0,6870,0,0,1,1,1,294,6
15179,2080,2,1097,1,1,0,8887,2,0,0,1,9331,0,2,1,0,3,165,17
17379,18106,2,1292,0,0,1,5144,1,1,0,2,11401,160,1,0,1,0,289,11
17542,926,2,546,0,1,1,3901,2,0,0,2,25521,0,1,0,0,1,33,8
7619,5507,1,918,1,1,1,3223,1,1,1,2,16875,160,2,0,0,2,162,6
12918,11386,1,345,0,0,1,9185,0,0,1,1,8127,0,1,0,0,2,119,26
27211,6638,1,726,0,1,0,9343,0,0,0,1,5653,0,1,1,0,2,270,14
25939,572,0,1398,1,2,0,654,0,1,0,0,9166,0,1,1,0,1,310,22
12298,15214,0,1274,0,2,1,9735,0,0,0,2,28411,0,2,0,1,1,15,0
14646,29347,2,957,0,0,1,1685,2,0,0,2,9403,15,2,0,1,2,313,15
1374,20038,2,1186,1,0,1,2526,0,1,2,2,18441,0,1,0,0,0,99,1
15314,1710,1,1375,0,1,0,1018,1,1,2,0,28176,0,1,1,0,3,254,25
13312,23907,0,642,0,1,1,5188,2,1,1,2,29705,0,2,0,0,0,208,19
25195,11969,1,257,0,2,1,3820,2,0,0,0,12860,0,2,0,0,2,113,25
7702,24781,2,527,1,0,0,9604,0,0,1,2,26986,144,0,1,0,0,5,0
13873,16946,0,52,1,0,1,2569,1,1,0,2,13199,0,2,0,0,0,48,2
1477,1021,0,1093,0,0,1,7126,0,0,0,1,8862,0,1,0,1,2,119,23
12333,6362,0,799,0,0,0,7489,0,1,1,1,8156,0,1,1,0,3,228,12
20357,17294,2,809,0,0,1,1182,1,0,2,0,6296,0,0,0,1,1,289,20
1171,24035,1,1030,1,0,1,667,1,0,2,2,26025,0,2,0,0,1,223,20
3984,25931,1,712,0,2,1,7136,1,0,2,0,5316,0,1,0,0,0,175,17
9248,967,1,348,1,1,0,9414,2,1,1,1,3744,0,2,1,1,0,81,11
14882,29492,2,1265,0,1,1,1734,1,0,2,1,24442,0,2,0,0,0,76,7
18042,12603,0,304,0,2,1,1451,1,0,1,2,8221,0,1,0,1,2,263,26
16405,12332,2,1060,1,1,0,4803,1,0,0,2,23938,0,0,1,0,3,215,18
19450,3202,2,109,1,0,1,8713,2,1,0,0,3688,0,2,0,0,1,73,12
4799,8900,0,1084,0,0,0,5601,1,0,2,2,4015,0,1,1,0,1,301,25
23240,13978,1,1393,1,1,1,2679,2,1,2,1,21903,0,1,0,0,1,267,27
27841,20675,2,1313,0,0,0,8070,2,0,2,1,7581,79,2,1,1,2,3,23
10638,29849,0,1117,0,0,0,8452,1,0,2,2,31116,0,2,1,0,1,18,15
23956,13888,2,1376,1,0,0,4519,2,0,0,2,11416,0,2,1,0,1,203,18
22015,1506,0,1081,1,1,0,2800,0,0,2,1,30454,0,1,1,0,0,261,16
4734,3457,1,873,0,2,0,8416,0,0,2,0,25308,0,2,1,0,3,267,8
16997,7752,1,944,0,1,0,9799,1,1,2,2,27065,0,1,1,0,1,143,14
10193,9973,0,512,0,2,1,3444,1,0,0,1,23794,0,0,0,0,3,119,21
3991,17921,0,189,0,0,0,5155,1,1,0,2,14764,0,0,1,1,3,110,13
1198,23097,1,1037,0,2,1,3204,2,0,1,1,11363,19,0,0,1,0,106,14
15537,22183,1,823,0,2,0,9330,1,1,2,2,8718,40,1,1,0,0,100,6
1774,25036,1,35,0,1,0,2770,2,1,1,1,22724,0,0,1,0,3,24,0
25495,1256,2,4,1,1,1,9042,2,0,1,0,19528,0,0,0,0,3,41,11
27634,15328,2,1407,0,1,1,1598,2,0,2,2,29160,0,2,0,0,2,224,9
10047,15668,0,362,0,0,1,2945,2,1,2,2,13804,0,1,0,0,0,17,9
6793,25113,1,194,1,1,1,401,1,1,2,0,26936,0,0,0,0,1,203,6
4740,14973,1,470,1,2,1,866,2,0,1,2,9121,0,2,0,0,2,262,3
2676,25862,0,332,0,2,0,1931,1,1,0,2,19262,0,2,1,0,0,275,16
13096,424,2,1383,0,1,1,5109,2,0,2,2,17578,0,2,0,0,2,65,13
17224,6806,1,67,1,1,0,5299,2,1,2,2,24174,121,1,1,0,3,198,5
26612,4174,2,249,1,0,1,2107,0,1,2,1,23665,0,2,0,1,0,29,17
16038,19513,1,973,1,0,1,77,1,0,1,0,22386,26,1,0,0,2,244,23
9033,26234,1,1110,0,1,0,3367,2,0,1,0,16893,0,1,1,1,1,119,7
23709,22081,2,207,0,1,0,4817,0,1,2,2,5941,0,1,1,1,2,223,23
13133,16286,2,383,0,2,1,6675,1,0,1,1,11365,0,0,0,1,3,116,11
2740,13071,2,458,0,0,1,138,1,1,1,1,30620,0,1,0,0,0,213,2
11932,29827,1,648,1,0,0,7396,2,0,1,0,32252,0,1,1,1,3,138,0
18184,20399,1,454,1,2,1,914,1,1,2,2,28110,0,2,0,0,3,34,12
25213,11736,0,977,0,1,1,485,2,1,2,1,31288,157,2,0,1,2,231,3
18302,27186,1,1202,1,0,1,935,0,0,1,2,17921,0,2,0,0,1,4,12
8992,19676,1,32,1,1,1,6152,2,1,2,2,26592,0,1,0,1,3,213,22
19628,25959,0,1362,0,2,1,3376,1,0,2,0,15726,0,1,0,1,0,157,3
1274,25637,1,368,1,1,1,762,2,0,0,0,11747,0,0,0,1,1,312,19
28259,25997,1,276,0,1,1,6522,1,1,1,0,20322,0,2,0,1,2,174,26
1886,20548,1,682,1,2,0,6796,1,1,0,2,4158,0,0,1,1,0,71,17
7216,1124,2,109,1,0,0,2516,1,0,0,0,11853,33,1,1,0,1,298,6
1895,20101,0,580,0,2,0,396,1,1,1,1,17412,0,1,1,1,3,163,10
9147,6462,1,133,0,1,0,7121,2,0,1,0,7579,0,1,1,1,2,183,19
2386,13305,1,608,0,0,0,8864,0,1,0,2,454,0,0,1,0,2,8,25
11887,14564,0,678,1,0,0,6262,0,0,2,0,18468,72,1,1,0,1,88,12
20886,5058,2,256,0,2,0,6720,1,0,1,0,12613,0,2,1,0,0,207,17
23247,4493,0,1343,0,2,1,8089,0,0,0,2,15277,175,1,0,0,2,240,8
3919,1421,2,354,1,1,1,2749,0,1,1,2,28998,0,2,0,1,3,109,0
4886,6348,2,501,0,0,1,7505,2,0,2,2,1208,55,1,0,1,2,183,26
6179,22555,1,285,0,1,0,3210,1,1,1,0,18538,0,2,1,0,0,144,25
23313,24330,1,1066,0,1,0,4976,2,1,0,1,22829,0,1,1,1,1,212,5
22849,6876,1,382,0,2,0,4986,1,0,1,0,16456,0,2,1,1,0,219,11
25069,2054,0,928,0,2,1,6366,0,0,2,0,7218,0,1,0,1,1,1,17
28166,27300,1,1402,1,0,0,1816,2,1,0,2,7450,0,2,1,0,0,269,14
7306,2560,2,787,0,1,1,2249,1,1,1,0,18543,0,0,0,1,2,222,25
471,13830,1,230,1,0,0,4528,0,0,2,1,3717,141,0,1,0,2,151,1
3421,28366,1,784,1,2,0,2032,0,1,0,2,4110,62,2,1,0,0,284,13
15707,27608,2,916,0,2,0,7635,0,1,2,2,31317,0,2,1,0,3,33,25
7975,1461,0,625,0,0,1,3022,0,1,0,1,9716,0,0,0,0,1,218,12
18020,16513,1,238,1,0,0,1528,0,0,0,1,439,0,1,1,1,2,230,22
5828,9929,0,117,1,0,1,9092,2,1,0,2,7478,166,1,0,0,0,23,2
13545,26465,2,515,1,1,0,694,1,0,2,0,16753,0,2,1,1,1,217,0
7255,8285,0,768,0,1,1,1056,0,1,2,0,3650,0,2,0,0,3,276,13
708,2871,2,1290,0,0,1,4350,2,0,0,0,1916,0,0,0,0,0,255,6
26887,1627,0,314,1,2,0,9632,1,0,0,0,26508,0,0,1,0,3,246,23
24874,17024,0,616,1,2,0,6156,1,0,2,2,32074,0,2,1,1,0,83,25
27646,4447,0,1112,1,1,0,1955,0,0,1,0,18336,178,0,1,0,0,127,23
11566,28231,1,160,1,0,0,1539,1,0,0,1,15095,0,1,1,1,3,232,19
22880,20130,2,325,0,0,0,9422,1,0,2,0,24072,0,1,1,0,3,47,1
26804,22824,2,1332,1,2,0,8631,0,0,1,2,678,0,1,1,1,3,178,15
