Action Taken,Severity Level,Attack Type,Destination Port,Source Port,Anomaly Scores,Packet Length,Localidad
2,2,2,12243,5508,4143,1165,88
1,2,2,4405,25058,8302,444,34
1,1,1,18472,9005,5656,527,180
1,0,1,10295,11958,6060,44,100
0,2,1,13239,20201,512,1157,75
2,2,2,9317,27953,4124,1349,230
2,2,2,22957,12393,5146,1234,158
2,1,2,28888,25773,7409,938,106
0,0,2,17322,19793,7035,729,278
0,1,2,19812,1656,2113,829,32
2,1,0,6103,22288,95,884,16
1,1,2,22853,7873,7148,993,220
2,1,0,9814,3964,6023,1272,201
1,2,0,9069,15881,7142,777,9
0,2,2,7205,7712,7702,234,60
0,1,0,22263,18050,5742,84,154
1,1,1,19811,8854,1808,912,262
0,2,0,16575,19886,9670,811,21
1,1,1,4100,24903,6228,172,134
0,1,1,2496,26466,8381,1083,10
1,1,1,9444,9060,1266,1354,146
0,2,2,8286,19631,5686,966,239
0,0,1,9893,22521,5493,669,1
0,0,1,19074,10434,6634,863,127
1,0,2,5210,28290,388,810,145
0,0,0,18310,22328,6684,91,148
2,1,1,935,25509,7042,170,183
1,0,1,303,16756,5387,1381,132
2,0,0,17004,5251,4428,69,153
2,0,0,13048,5725,3533,711,207
0,0,1,1148,17075,7824,176,288
0,2,0,5769,6642,669,601,143
2,1,0,3002,28309,8252,1142,52
2,2,1,27428,20628,2632,890,246
2,1,2,10627,16051,8882,616,87
1,1,0,18598,6425,1623,332,43
0,0,1,20886,19414,3101,471,183
2,0,2,12960,1367,3821,55,177
1,2,1,23155,27155,7013,972,243
1,0,0,8556,29021,3279,1238,258
0,0,1,17657,11941,7408,574,252
2,0,2,7707,3055,1387,40,204
0,0,2,27571,20727,5052,634,198
1,0,1,10672,17198,4889,1432,221
1,0,1,26867,15810,519,1177,149
0,1,1,10623,14129,3851,185,83
0,0,2,17608,1261,5839,964,45
1,1,2,6218,11426,8538,269,142
2,1,2,25999,15533,1384,393,21
2,1,0,19972,13630,3183,1310,130
2,0,1,9874,15240,5238,1425,192
1,0,2,10414,1728,7651,901,116
2,0,2,23293,17534,5613,892,271
1,1,0,20354,22712,5902,528,137
2,0,2,22779,17155,5405,278,248
2,0,1,16292,2332,2141,10,25
1,2,0,664,19623,5030,373,191
0,0,1,23580,19221,2476,701,76
2,1,2,7490,15091,9694,127,167
2,2,1,27557,14486,4737,559,274
1,0,2,27430,3440,2145,784,69
1,0,1,5902,11000,4259,399,312
0,1,1,26010,22997,2614,575,272
0,1,0,24668,13880,2307,719,103
2,0,0,22161,4512,948,255,126
0,0,1,10697,26968,6397,84,201
1,2,1,18016,24735,9589,1087,123
2,1,1,7974,29257,4252,931,102
2,2,2,10822,4296,7930,158,146
0,0,0,4358,13818,307,1217,115
1,2,0,12158,10299,7684,579,146
1,1,2,9101,12558,3879,517,37
2,2,1,10817,5975,9616,975,237
2,2,2,7372,17180,8762,418,114
0,2,2,7415,3038,8601,378,93
1,1,2,5700,4596,9189,652,273
2,2,1,1882,11982,1812,700,139
0,0,0,1466,17444,2430,491,36
1,1,2,24420,7841,6408,1093,73
1,2,0,10524,26723,2434,370,33
0,2,0,10404,15136,1600,182,9
1,1,2,29761,25653,1929,648,95
2,2,2,7445,14541,4756,22,82
0,2,0,14130,21481,1912,783,252
2,2,2,14199,22131,5131,52,300
2,0,2,25780,3078,6163,110,159
0,1,0,9594,18129,897,1114,236
2,2,0,22597,27554,2212,1214,177
1,2,0,8902,7448,4140,232,82
0,0,1,4379,18792,6202,1072,306
1,0,1,24172,13061,7994,185,257
2,2,1,2156,27791,1396,440,179
2,0,0,17040,5580,2001,83,275
1,0,0,13378,27948,7164,911,244
2,1,0,16355,15176,9126,989,268
1,0,2,3905,13214,7015,864,240
0,1,1,28824,4956,3838,507,194
0,2,2,13469,20017,7580,312,153
1,1,2,6747,27516,70,1417,1
0,2,1,28865,3293,5804,1256,199
0,0,2,1333,17578,9572,394,284
0,0,1,26907,1350,3679,358,308
1,1,0,28028,21262,4147,881,53
0,2,1,9760,16537,1338,39,89
2,2,2,11475,14886,5429,531,12
1,2,2,7670,23436,765,542,148
2,2,2,10841,26959,6887,347,117
2,1,2,256,9391,3058,224,282
1,2,2,10374,14077,8839,1154,291
0,2,1,14806,23849,7788,924,271
0,0,2,8052,1260,4171,1250,32
0,2,2,22356,6508,4661,891,52
1,2,2,19498,25545,5989,1237,0
2,1,2,17937,5842,7111,99,34
1,2,2,27909,25299,5933,1136,299
0,1,0,10515,13686,896,886,65
2,0,0,9568,23411,9121,979,287
2,0,0,7980,11319,5530,1078,163
1,1,1,2791,19159,1780,330,204
2,0,2,15254,25417,1145,431,240
1,0,1,14209,3408,9585,476,48
2,2,0,1236,16737,5522,1225,244
0,1,2,16668,4120,3999,371,174
1,1,2,2845,20496,5975,386,59
0,2,2,27942,25546,2054,433,53
0,1,0,19691,13323,8133,103,12
2,0,2,11434,3514,5347,510,308
0,1,2,7250,9911,6546,1433,69
2,1,1,7422,863,9777,115,108
0,1,2,15699,28677,8116,486,270
1,0,0,24849,9075,3572,530,305
1,0,1,24985,22817,6688,1340,55
2,2,1,26263,17392,8258,1017,113
2,2,1,16035,16295,9601,185,8
2,2,2,12544,683,1814,1414,88
1,0,2,29702,661,2036,735,128
2,1,1,11057,14246,5983,147,237
1,2,0,17640,1518,3572,1204,196
0,2,1,22211,3298,385,831,4
2,1,1,22538,27658,7427,799,168
0,2,2,3855,8464,462,307,38
2,2,2,18339,7784,5330,797,230
0,2,0,16427,7238,7458,1130,278
2,2,0,4758,17303,8889,1103,54
0,0,2,13018,2106,3743,369,140
2,1,2,10445,25428,9176,345,233
1,0,2,8291,3133,4528,892,283
2,2,2,12685,3372,4947,43,208
0,0,2,9717,679,5341,815,196
2,1,0,29257,21355,9032,244,21
1,2,1,5045,9126,974,41,185
1,2,1,23270,24845,8150,605,13
1,2,1,18651,16855,5246,1131,122
1,1,2,16570,22465,8442,443,224
1,2,2,10957,3094,2796,1029,103
1,1,0,8888,21678,7167,462,248
0,2,1,8453,9669,6666,417,237
2,1,0,1131,21289,5415,283,18
2,2,2,20517,10619,4638,448,150
0,1,1,2637,1422,3231,1018,8
2,2,0,20047,6861,818,817,214
2,0,0,26675,1959,9215,1263,97
0,0,1,26686,24759,1440,537,115
0,1,1,10964,6750,3774,1329,261
2,1,2,25052,5659,3290,925,22
2,2,2,5708,16193,953,63,288
1,1,0,1574,13815,880,156,231
1,2,1,12108,20021,9399,282,201
1,0,2,20969,12745,2781,638,109
0,1,2,13125,15625,1116,135,257
1,2,2,25344,16309,3371,1361,236
0,0,1,6754,4320,1063,561,74
2,1,1,18865,29642,9713,801,44
1,2,2,3422,11449,4259,1042,5
0,1,0,21330,13713,4949,540,246
2,2,0,23900,24019,7824,156,245
1,1,0,26191,7584,5438,69,280
2,1,1,707,2674,7883,541,6
2,0,2,2217,28398,7100,857,226
0,1,0,15405,25766,8110,1374,163
1,0,2,29446,19814,7802,439,246
0,1,1,25575,19675,3402,639,246
0,0,1,28481,19971,9751,133,93
0,2,0,9413,14289,351,1293,192
2,0,1,13290,6910,79,1199,17
2,0,2,13321,8521,1025,209,115
2,2,0,15349,16607,7489,308,57
2,1,0,19714,6842,3690,457,41
2,2,0,26618,12929,1248,227,302
1,2,1,3698,2318,5748,675,96
1,1,1,6133,16656,7011,21,180
2,2,0,24706,20497,1377,434,38
2,0,2,18283,23602,3681,938,237
2,2,1,2024,5318,2570,789,96
1,1,2,18811,24686,85,843,83
2,0,2,19539,23463,5981,931,22
2,0,2,10962,9290,2158,674,66
1,2,1,17377,26400,8211,951,300
2,2,0,12419,22128,5953,1218,259
2,2,0,24911,1054,7905,888,137
2,1,0,29476,4399,5540,998,135
2,1,2,7217,11379,6648,135,214
0,1,2,10441,10579,9766,1197,35
1,1,1,5988,28590,5245,497,271
1,0,0,4878,10863,8488,860,34
1,0,0,15683,4346,5217,1050,213
0,2,0,21151,1799,5478,55,29
2,1,0,9875,16272,1989,1327,264
0,2,2,20618,13613,4591,1048,193
1,1,2,18034,1041,2345,920,74
1,0,1,13858,22533,3465,900,185
1,2,0,22943,24531,1757,1146,62
1,0,1,1311,25055,9326,1042,271
1,2,1,5068,13137,3903,1073,303
1,2,1,10696,22371,8032,1144,97
0,1,2,1344,20566,6224,961,222
0,0,2,6107,11727,1929,396,302
2,1,0,25737,14578,4594,555,199
1,1,2,9867,5459,4907,828,183
0,0,2,16757,16447,6621,425,159
2,1,1,5024,19806,1099,1382,142
0,2,2,29834,10832,1360,359,313
0,1,0,17338,3075,5750,1123,207
1,1,2,20789,6903,7019,194,166
2,2,0,29026,28421,7711,134,134
0,2,0,27659,11560,789,213,227
1,1,2,2470,11368,3318,1026,145
1,1,1,17516,18532,8872,560,153
0,0,2,27857,25126,681,1134,224
2,2,2,3039,1978,5906,1062,29
0,0,0,2321,2078,7542,752,8
0,0,0,15526,26613,2299,820,125
1,2,1,1656,28961,8004,304,141
2,2,2,21220,4708,1126,1329,46
1,2,2,15787,768,7110,1245,27
0,1,2,27234,11896,2468,997,122
0,1,1,17124,9802,3218,973,103
2,0,0,22365,20265,2503,622,283
1,0,1,2180,23227,7678,1357,267
2,2,2,13234,23235,4455,844,9
1,2,1,19470,5035,6344,140,305
0,0,1,24599,22755,9260,587,90
2,2,1,16686,8890,6924,1390,260
0,0,1,16559,11808,4123,835,195
1,2,0,28014,1269,1459,709,278
2,1,2,1516,29410,6726,409,189
0,1,1,12543,28246,7307,1001,68
0,2,2,20732,24992,5341,973,242
1,2,1,9642,27258,5685,614,117
2,1,2,17309,6225,2835,797,300
1,0,0,27994,23521,7540,694,293
2,2,2,1542,11773,8307,647,24
1,1,1,3180,24833,1021,408,65
2,1,1,8641,1107,4551,988,309
1,1,0,1410,21242,4527,374,12
2,2,0,27646,10621,1071,946,60
1,2,2,28314,12626,531,348,242
1,2,2,15819,19741,2217,577,141
2,0,2,23449,23477,732,276,45
2,0,0,16289,21376,2664,206,145
2,0,2,12534,29354,1425,663,21
1,1,0,15745,10745,8270,503,275
2,2,2,28800,28960,4404,1177,233
0,2,0,8933,22427,3532,261,6
0,2,1,7454,7740,7164,848,134
2,2,0,20167,14285,6365,401,122
0,2,1,6274,1573,8998,251,181
1,0,0,18122,11721,8252,1389,251
1,2,0,21382,15921,2631,145,314
2,1,1,23975,12606,6859,311,14
0,1,0,25150,13905,3981,266,285
1,1,0,7605,10958,4393,848,237
1,2,1,7904,12122,6694,1117,103
2,0,2,18666,23923,8326,709,2
2,1,2,3600,12377,6127,41,24
2,2,1,27356,18323,5948,1134,104
2,1,1,24036,13453,2348,672,142
2,2,1,27704,13148,8323,981,288
2,2,0,6885,22219,6111,1019,273
0,1,0,4530,28024,9650,1182,15
1,2,1,18119,2206,1863,289,70
2,0,0,29328,29218,7418,263,7
2,0,2,2050,2859,3104,339,238
0,0,0,25994,12734,5366,154,116
1,1,1,18962,14686,8608,537,293
0,2,2,24476,23708,2391,1031,5
1,0,0,22854,20285,6092,1364,86
1,0,2,7890,25072,4795,1347,193
0,2,1,15983,6849,6438,200,87
0,1,2,12653,18833,4851,1046,147
0,2,0,18224,24309,5944,1237,302
2,2,2,19531,27463,7856,1363,239
1,0,2,14821,11389,2483,1011,149
2,2,1,29781,11603,105,1423,222
0,2,2,6982,10038,6808,814,234
1,1,2,18567,15963,2746,819,283
0,0,0,1338,19346,4660,1059,229
0,0,1,17595,24013,3975,499,113
0,2,0,4232,5206,1712,409,68
0,1,0,35,11115,1958,162,59
2,1,1,17622,15660,9581,171,77
1,0,0,18065,17794,1985,9,45
2,2,1,23405,26877,3817,61,13
1,1,2,3340,8177,5939,182,184
0,2,2,22657,968,9683,194,205
0,0,2,25140,8758,5086,801,301
0,0,0,26125,15273,1355,177,100
2,1,0,18101,14897,3868,959,226
2,1,0,11409,14026,4686,63,213
0,1,0,29555,25881,2768,973,306
1,0,1,23768,16395,6981,759,2
1,0,1,18269,7828,9288,507,283
0,2,2,14904,15556,1294,519,175
1,1,2,10208,13476,3791,1361,190
1,1,1,7143,2492,365,990,208
1,0,2,20651,16737,4226,43,55
0,0,0,11283,17506,6442,1091,301
2,0,2,12035,19185,4116,88,69
1,0,0,14193,8346,6630,792,189
0,0,2,13027,11898,6971,930,20
1,2,0,20407,21231,7691,366,40
1,2,1,5794,2846,7225,635,201
0,1,2,11179,14976,4701,1224,33
1,1,2,10921,6553,8465,115,198
0,2,1,20024,25091,3062,652,89
2,2,0,22551,645,7416,320,89
1,0,2,7632,1503,3658,205,63
0,2,2,4761,9730,9500,654,194
0,1,2,6523,18317,9151,1407,83
1,2,0,2173,12829,9173,1124,247
0,1,2,8260,9312,6514,1136,240
0,0,1,20096,20363,4143,945,178
0,1,2,21144,17181,2651,919,253
2,0,1,19935,14336,4685,493,200
1,1,2,12104,1644,9686,110,13
1,1,1,3861,21704,9473,702,165
0,1,0,16234,26660,4263,161,308
1,0,2,4560,20687,4678,571,101
2,2,1,3820,9941,4802,1185,311
2,2,2,18718,19250,8334,1116,199
0,0,2,17034,16488,9125,1094,257
1,1,1,28182,28328,4144,58,79
1,1,2,18343,2091,4347,1002,272
0,1,0,6672,16932,9783,1063,241
0,2,1,13103,8169,2520,255,310
1,0,2,13709,28543,8117,641,98
0,0,2,12909,9788,7601,748,117
2,2,1,8590,28002,5717,942,248
2,0,0,2990,19426,3396,775,175
2,1,1,22856,25237,9224,882,240
0,1,0,22723,29063,6571,478,91
1,2,0,19171,21049,8912,242,21
2,0,1,10829,9719,1760,370,34
1,1,0,15922,11735,8596,273,103
0,2,0,10433,28811,922,351,38
1,1,0,12453,4992,1055,1147,308
2,2,1,13480,2122,7310,549,228
1,0,2,10458,1170,656,341,110
1,0,2,17384,1961,9769,1265,295
2,2,1,17986,18735,7014,889,52
0,0,2,25698,21449,4746,912,189
0,0,1,15558,566,2483,1157,111
2,1,0,9389,25467,3947,1249,56
0,0,0,19197,13771,8704,436,124
2,0,1,28118,1119,742,24,137
0,0,1,855,12654,8093,1317,181
0,1,1,29001,8392,186,935,227
1,0,0,2021,14053,7734,263,36
2,2,1,4126,28050,9573,175,8
1,2,0,26821,7305,7495,255,10
0,0,1,14658,695,3121,1406,121
1,1,2,2635,1576,1403,958,39
2,0,1,19508,18061,5437,947,203
2,2,2,26903,11321,1550,122,262
0,2,2,21696,22119,6233,295,257
1,0,0,13577,24206,8205,446,167
2,2,2,25747,20541,422,459,134
0,0,2,8248,17953,9066,921,12
0,2,1,25919,16723,5740,770,127
2,0,2,21045,23896,9425,324,46
1,2,0,8865,16964,617,487,23
2,2,2,6213,22268,5549,281,301
2,0,0,297,9189,6135,1136,267
2,1,1,27528,2474,14,724,121
1,0,2,10961,4547,6190,712,259
1,1,1,2299,12136,3660,259,3
1,2,1,699,29393,6770,792,168
0,2,1,9146,10954,6907,36,196
1,1,0,20827,26195,7869,986,255
0,1,0,21848,17173,1389,8,3
1,2,1,25238,4980,41,42,105
1,2,0,23507,15564,4024,831,101
0,2,2,25200,8793,8945,1006,212
0,0,0,26168,17870,6655,335,282
2,0,2,2334,21016,5300,237,310
0,2,0,16209,25184,8892,511,19
1,0,0,18256,28157,8659,1115,208
0,0,0,2408,16180,3702,73,174
1,1,0,10757,8815,7917,969,33
1,0,2,22491,19686,1858,992,284
2,0,2,26559,283,9131,973,209
0,2,1,29627,3834,9423,65,105
0,2,1,22679,7097,5259,127,224
2,1,0,13216,13943,4949,1239,132
0,2,0,29426,158,6074,1411,52
0,1,2,18774,9910,3726,966,54
2,1,2,24435,19928,4976,454,174
0,2,1,5868,11381,5901,49,93
1,2,0,28388,10582,4479,265,304
1,2,0,9889,3039,8509,24,136
2,2,2,9076,3990,7039,1310,16
0,0,0,26386,1111,4455,1269,244
0,2,2,20929,11256,2270,1067,61
2,1,2,29305,3398,5322,1171,234
2,2,2,24244,14884,8899,101,233
1,1,1,9689,27150,1603,745,31
1,2,0,6679,2983,1884,710,139
0,1,0,9689,646,4213,549,76
1,1,1,6125,14626,9577,1248,300
2,2,0,23906,29357,170,1293,229
0,0,0,3521,20110,9297,165,3
2,0,2,28596,28976,1277,18,199
2,2,0,14360,27815,4986,784,102
2,1,0,20914,4574,2519,201,193
1,0,2,16798,3714,379,512,100
2,1,0,27657,4693,6980,799,251
0,2,0,162,372,2116,186,178
0,2,0,28637,13526,8083,1047,64
0,1,0,24831,20831,8046,1373,309
0,1,0,2553,26749,248,935,261
2,2,0,29842,4273,5605,284,35
2,0,0,7575,28578,2005,130,241
0,0,0,496,7067,1636,152,226
1,0,1,3382,9769,8210,189,54
1,1,0,15535,24715,792,387,24
1,1,0,27253,6831,680,1334,270
2,0,2,23537,21520,5686,429,110
0,2,0,10570,16221,4394,784,269
2,2,1,5520,18299,2416,185,220
0,2,1,6789,10478,9332,435,47
1,2,1,2844,21285,6620,820,87
1,2,1,13134,9219,3192,147,19
1,0,0,27774,28772,3571,746,37
0,1,0,13348,25525,1705,40,86
2,0,1,19463,25435,4984,1175,251
0,1,1,9024,28098,2105,95,294
0,1,0,20874,5130,3666,136,258
1,1,2,13971,8408,7772,660,127
0,0,1,18858,16471,7811,760,68
1,2,2,8866,3840,1270,1293,251
1,2,1,3724,21838,4609,812,291
0,1,1,1133,12733,4208,810,158
2,2,1,27096,3217,6757,1344,0
2,0,2,22799,10996,3538,1283,21
1,2,0,28685,21770,1570,1356,52
0,0,0,11939,9551,2002,1040,164
2,2,2,5649,14031,1250,1203,126
0,1,0,28407,11359,7697,971,42
2,0,2,10163,22942,1367,1285,84
0,0,2,7580,6116,1237,1192,228
1,1,2,3643,24659,2804,1193,152
1,2,0,16742,18961,9517,490,212
1,1,1,6016,5049,1995,982,4
0,1,1,2581,9876,3181,895,225
2,2,2,7738,29550,727,939,82
2,0,1,24361,21200,2692,396,81
2,2,2,22880,28305,3242,1360,250
1,2,1,6890,18424,9258,960,183
2,2,2,10732,1021,1065,567,182
2,1,0,17451,1597,3807,115,82
0,1,1,16795,7063,1783,1420,181
2,0,0,25519,20055,8307,176,282
2,0,0,846,23975,4887,1388,10
0,0,0,12057,6408,8202,1360,145
2,1,0,1855,27558,1370,1056,37
1,0,1,19855,17872,1141,497,207
0,2,1,22857,348,1025,47,185
0,1,2,29800,13670,5107,920,32
0,2,1,11258,266,4857,1355,108
0,0,2,26118,7932,6166,1164,217
1,2,1,3548,12809,1549,912,273
2,1,0,5962,11559,8584,971,164
2,2,0,26631,9683,718,298,53
1,2,2,27861,28247,940,35,7
2,2,2,23844,26825,119,945,243
0,1,1,27559,4053,7672,1174,24
1,1,1,24960,16972,6166,1272,27
1,1,2,25327,21291,4895,870,264
1,1,0,12616,4372,5111,705,5
1,0,0,1253,9343,678,926,83
2,0,1,23196,21326,5536,1052,90
1,0,0,19481,20565,163,765,254
0,1,2,12231,1825,3184,1326,205
2,1,1,3472,7528,3108,321,155
0,1,2,17430,13316,9323,394,219
2,2,0,9660,17846,8825,292,241
1,2,2,20812,9479,9459,1202,241
0,0,1,19275,21499,3696,1319,18
0,0,2,22951,14418,9249,850,95
2,2,0,9411,22586,6906,791,237
1,2,1,4328,18090,6156,215,136
2,1,2,2673,27419,5028,412,107
0,0,1,7942,2128,4987,1260,250
1,0,1,28734,22920,203,1302,183
1,2,2,5581,1397,7919,1256,157
1,1,1,14264,3812,5253,1010,48
1,0,0,2067,3480,8882,842,195
2,1,2,24195,25162,36,707,266
0,0,0,25783,8362,2727,511,64
2,0,1,2703,25423,1462,353,148
2,2,1,573,17806,925,163,277
2,1,0,27333,14845,8357,415,154
0,0,2,6138,2992,3375,1223,72
0,1,2,7759,26188,3518,102,95
1,2,2,8271,16837,1626,914,141
0,0,0,11162,24001,8861,1025,92
0,0,2,23821,5573,8254,960,19
1,2,2,21889,14467,6830,590,43
2,1,1,119,5423,6511,616,126
2,2,1,11600,22418,4303,1210,76
1,1,1,7896,12820,8657,231,153
1,1,2,28923,8112,438,1379,83
2,1,2,21526,10216,3769,287,192
2,1,0,29703,27499,929,1343,122
0,1,0,7004,16891,4904,1348,252
2,1,2,14926,13459,9762,1132,204
2,1,1,12734,25297,5850,844,37
0,1,2,4312,8678,3231,959,217
1,1,0,15751,13126,137,388,17
2,2,0,17614,21232,7908,190,236
0,0,1,28553,22582,9699,556,149
2,1,2,14299,14229,7726,214,58
0,0,1,25683,13600,4000,1364,30
1,2,1,19008,11392,6262,99,122
1,2,2,9633,17599,1569,808,196
2,1,0,19078,10643,9816,1436,284
0,1,2,10500,21292,5879,674,286
1,0,0,25423,5210,6377,609,273
2,1,1,24431,2617,5581,1351,200
1,1,2,26086,23857,3599,1292,21
1,0,0,27970,18603,3810,1262,137
1,2,0,22779,21095,5368,1139,127
0,0,1,19439,27886,1116,692,292
1,0,1,17123,5246,9087,195,163
2,0,2,29103,15647,615,969,267
1,1,2,10124,9965,3411,983,81
1,1,1,2688,4558,582,724,241
2,0,1,4022,12488,2721,847,220
1,2,1,4790,26624,7539,1168,43
1,2,2,11672,19461,4573,999,216
0,0,0,21108,28815,4372,532,119
1,0,0,6246,3538,3666,379,234
1,2,1,18739,16797,808,877,306
0,2,0,19405,25607,1248,1078,202
0,2,1,3000,9832,7242,456,34
0,1,1,13310,6056,4517,450,6
0,2,2,968,28034,1672,181,186
2,0,1,26135,5912,4513,866,48
0,0,0,10817,786,1038,757,242
2,1,1,2745,5178,2542,107,242
1,1,1,2541,22667,4337,808,69
2,2,1,12201,988,5848,247,1
0,0,0,21871,22588,4638,635,169
0,0,0,18242,25780,6509,1234,107
2,1,2,16109,12235,3686,1041,71
1,2,0,15478,7677,9145,1225,94
1,2,0,11074,11764,3306,414,6
2,2,1,6579,25666,3486,1122,171
1,2,1,8722,25049,6043,636,38
2,0,0,11763,27971,3645,1091,4
2,0,0,5463,25775,8647,884,5
2,0,0,10132,21922,7952,175,143
0,1,0,22568,20243,7007,561,78
2,0,0,11643,3483,9501,268,51
1,2,0,27610,15224,9005,538,21
1,0,1,2064,4084,6244,203,303
0,2,1,19616,27437,8131,549,294
2,1,2,3969,27900,7880,1165,174
2,1,2,6339,22060,1007,823,293
2,2,1,15167,10887,8157,1336,223
0,0,1,2856,7576,32,1348,3
1,1,2,279,12392,9405,444,234
1,0,0,2393,1972,1736,380,166
0,2,2,8080,1633,6787,520,108
2,2,1,25966,8666,6867,1099,100
0,1,1,23683,4140,6982,1357,0
1,0,0,12621,4175,5909,10,185
2,2,2,8027,18258,9762,1196,168
0,1,0,27882,17371,4951,598,39
2,1,2,24873,28428,9297,1067,286
0,2,2,6644,17195,7126,1227,304
0,1,2,13177,6014,3675,1242,32
2,2,1,8064,24164,6923,1014,29
0,0,1,1480,7617,4333,569,47
0,2,1,4351,29158,8717,962,229
1,0,0,1390,2154,1909,547,280
2,0,1,19369,18945,3144,749,158
1,1,2,8997,10395,6577,413,13
0,1,1,21792,9246,3589,334,191
0,1,1,8245,6494,8205,448,156
1,1,0,7811,27247,2880,545,22
2,0,0,969,16781,9236,392,243
1,0,1,12974,19358,2783,35,152
0,2,0,23836,26585,5345,192,46
1,2,1,24664,20214,5917,1197,26
1,2,0,1137,21071,5107,174,264
0,2,2,14189,2302,4547,704,31
0,1,0,15351,19519,2858,344,265
1,0,2,18739,25719,3757,1279,167
1,0,1,12064,22821,5300,395,89
0,2,2,18968,21907,4997,1329,80
2,2,2,9863,28149,6321,1089,151
2,1,0,22739,28349,8050,946,100
0,0,0,12887,2655,8273,1155,160
2,0,2,18702,21286,2130,675,264
0,2,0,6353,9133,494,1051,172
2,0,1,27175,11190,908,732,78
2,1,1,24024,866,8280,307,208
1,2,2,18790,7233,7883,483,23
2,1,2,7763,4588,2353,890,283
0,2,0,22430,16790,7324,1394,71
1,0,0,17342,12214,3781,978,221
2,2,2,10794,17989,1682,1030,164
0,1,1,24745,20247,312,174,108
2,0,0,16350,12081,6265,871,5
2,0,2,13002,24721,7496,1013,286
1,1,1,6631,27799,4647,1189,282
1,0,2,19868,21250,760,741,39
1,1,1,23701,11637,7096,751,191
1,0,0,29763,25453,2502,1221,256
2,0,0,13619,8707,8113,938,217
0,1,2,14695,7544,3035,269,99
2,0,0,2352,8643,7126,131,181
2,0,2,20649,4550,6846,1182,166
1,2,0,24590,845,2202,1310,58
0,0,0,16807,4634,1136,292,135
0,1,0,1096,23174,5357,374,155
1,1,2,17129,22611,4601,880,4
0,0,0,79,6755,6216,703,134
2,1,0,13509,20602,7450,773,102
2,2,0,29621,6660,1131,1318,100
0,1,0,835,18481,7338,967,279
1,0,2,24657,21084,4251,1030,219
2,0,0,25471,269,3588,276,146
2,2,2,17112,8267,8951,1075,231
0,1,1,14076,8379,2596,39,176
2,2,2,23643,1666,540,939,63
2,2,0,792,9621,8956,394,69
1,1,2,853,13492,1071,1096,252
2,1,2,18156,19621,8940,478,88
0,0,1,14496,23792,9134,313,124
0,2,0,15894,26465,2754,958,96
2,1,0,27743,2317,5407,524,313
0,2,0,25290,2630,1535,188,306
0,2,2,22463,17798,1293,1362,100
0,0,2,10722,15520,3523,858,133
0,2,1,17840,3222,4124,1250,138
2,2,1,4484,18547,1818,313,96
0,0,0,27285,258,8573,997,268
1,1,2,26907,4662,4349,1167,277
1,0,2,10024,14926,1966,234,62
0,1,2,13968,9644,5378,1351,55
0,1,0,25192,8309,6299,771,145
1,1,1,2682,24267,2056,726,211
1,1,0,2797,11514,9105,562,133
0,1,0,23934,7579,4058,709,162
2,1,1,2442,23819,1194,607,119
2,0,0,18299,11279,3837,863,183
1,0,2,18699,18959,3498,213,264
0,1,1,18323,18075,1287,839,253
2,1,0,17070,8711,3006,821,82
1,2,0,20508,20524,349,911,151
0,1,0,8498,25936,7504,178,102
1,0,0,11967,24787,2580,440,140
0,2,0,25462,23909,3877,415,170
0,1,2,1375,3273,5339,912,301
1,0,0,11936,9319,417,813,290
1,2,1,27339,14891,6659,577,254
0,2,0,21100,15826,6352,1111,197
1,0,2,25183,5439,2662,11,84
1,1,1,13821,18056,7680,394,170
1,1,2,4997,27847,4637,1145,277
0,1,1,26998,11020,3563,55,197
0,2,2,4999,23264,1154,553,150
2,2,1,9319,3734,7488,1205,61
2,0,0,9903,9608,2408,1005,74
1,0,0,11547,28123,5580,857,13
1,0,0,12224,22990,4349,685,172
0,1,1,6412,21616,9014,744,12
1,2,2,4966,24308,4911,925,56
2,0,0,487,21069,742,1418,136
1,1,0,1235,2064,3445,666,120
0,2,2,24719,3851,6304,106,43
0,0,0,10546,1152,3212,696,175
0,1,0,3636,10358,3497,173,191
1,0,2,14172,13075,186,515,224
2,2,2,14320,17359,9289,1103,309
1,1,1,10711,15838,1513,930,136
2,2,2,22770,4700,3981,1069,223
1,2,2,11661,6606,612,1350,57
1,1,1,20940,28414,7103,225,261
2,2,1,21349,13280,3176,106,59
1,1,1,25414,9448,5440,97,290
0,0,2,9305,23170,8470,595,304
1,1,1,9297,900,9617,1117,167
0,2,1,27635,4033,3159,889,263
1,0,0,18934,12980,8259,1364,136
1,2,2,11521,168,8672,1416,68
1,2,1,21496,6845,1591,1086,304
0,1,2,20167,24197,2300,1191,234
0,2,2,11176,5488,1486,833,205
0,2,2,2912,2490,7614,337,67
0,0,2,9072,29024,5458,522,273
2,2,2,27545,21513,8785,1413,209
0,1,1,27877,25258,8820,813,298
1,0,1,9194,9606,1763,10,127
2,0,2,24727,11402,8952,1100,281
2,2,2,1539,3188,7947,1084,275
1,1,0,13505,8553,675,1119,166
0,0,0,7216,9231,9264,553,257
0,2,2,2518,28542,3830,1366,182
0,2,2,15626,6662,1531,822,206
1,2,1,17084,10081,6279,444,39
1,2,1,9066,4427,4976,170,190
2,2,1,24865,26387,4228,409,282
2,2,2,10500,11920,9074,320,17
2,2,0,11123,27618,1285,510,278
2,0,2,22299,19008,6273,950,161
1,0,2,29175,11749,8449,485,124
