Protocol,Packet Type,Traffic Type,Malware Indicators,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Device Information,Firewall Logs,Log Source,Localidad,Region
0,0,2,1,1,2,0,1,0,0,0,1,272,6
1,0,1,1,1,1,1,0,2,0,1,0,40,16
0,1,0,0,0,2,0,1,0,0,0,1,42,16
2,0,0,1,1,2,1,2,2,0,0,1,173,25
1,1,2,1,1,0,0,0,2,0,1,0,33,0
0,0,0,1,1,0,1,1,2,0,0,0,105,15
2,0,2,0,1,0,1,0,0,0,0,1,204,7
2,1,0,1,1,0,1,2,2,0,0,0,121,5
0,1,2,0,1,2,0,1,0,114,1,0,34,7
0,0,2,0,0,1,0,2,2,0,1,1,308,13
0,1,0,1,0,1,1,1,1,0,0,1,130,18
1,1,0,0,0,0,0,1,0,0,0,0,10,15
2,1,1,0,1,0,0,1,0,0,0,0,266,12
2,1,1,0,1,1,1,0,1,0,0,0,133,17
0,1,1,1,1,0,1,0,1,0,1,1,120,10
2,0,0,1,1,2,0,1,2,0,0,0,57,14
0,0,1,1,1,0,1,1,2,0,1,0,59,25
1,1,1,0,0,0,0,0,0,100,0,1,274,7
2,0,2,0,1,2,1,0,2,0,0,0,311,21
2,0,0,1,0,0,0,1,1,0,1,1,37,14
1,1,2,1,0,0,0,0,2,0,1,1,199,18
1,0,0,0,1,0,1,1,1,0,0,0,7,27
1,0,0,0,1,2,0,0,1,0,0,1,150,22
2,1,1,1,0,1,1,1,0,0,0,1,200,2
2,0,2,1,1,2,0,2,1,0,1,1,168,27
0,0,0,0,1,2,1,2,0,0,1,1,15,19
2,1,0,0,0,0,0,0,2,0,0,1,221,14
2,1,0,1,1,0,0,0,1,0,0,0,57,3
1,1,0,1,1,2,1,2,0,0,1,1,144,12
0,0,0,1,1,1,1,2,2,0,1,0,6,1
2,1,1,1,0,2,0,0,1,0,1,1,173,18
2,0,1,1,1,2,0,0,2,0,1,0,293,11
2,1,2,1,0,1,0,0,1,74,0,0,184,26
2,0,0,0,1,0,1,2,2,67,0,0,238,4
0,1,2,0,0,1,1,1,0,0,0,0,146,16
2,0,0,0,1,0,0,2,2,0,1,1,177,19
0,1,2,1,0,0,0,2,2,0,0,0,291,12
2,1,0,0,1,0,1,1,2,0,0,0,232,11
1,0,2,1,1,1,0,1,1,0,0,1,38,16
1,0,1,1,0,0,0,0,1,0,0,0,90,24
1,1,1,1,1,0,1,2,1,142,0,0,243,20
0,1,0,0,0,0,0,2,0,0,0,1,237,12
0,0,1,0,1,1,1,1,0,0,0,0,243,5
0,1,0,1,1,2,1,0,1,31,0,1,202,0
1,0,2,0,0,0,1,2,2,52,1,0,276,7
2,0,0,0,1,2,1,2,2,0,0,0,262,12
2,1,0,0,1,2,0,2,0,0,0,1,72,6
0,1,1,0,0,1,0,0,0,0,1,0,27,8
0,1,1,1,1,2,0,0,1,0,1,0,69,22
1,1,2,1,1,2,0,0,1,0,0,0,180,9
2,0,2,1,1,0,1,0,0,0,1,1,59,14
2,1,1,1,1,1,0,2,1,5,1,0,304,1
2,1,1,0,1,2,1,2,1,0,0,0,146,10
0,0,0,1,1,0,0,1,2,0,0,0,236,0
0,0,2,1,0,1,1,0,2,0,1,0,17,11
2,1,1,1,0,1,1,0,0,0,0,0,101,1
2,1,1,1,0,0,1,2,1,0,1,0,131,0
2,1,0,1,1,0,1,2,1,0,0,0,258,7
2,1,2,0,0,1,0,0,1,0,1,1,257,27
1,0,1,1,1,1,0,2,2,117,0,1,59,9
2,0,2,1,0,1,0,1,0,21,0,1,163,1
0,1,0,1,1,0,0,0,0,0,0,1,164,11
1,1,2,1,1,2,0,0,1,0,1,1,104,18
1,1,1,0,0,0,0,1,0,0,0,1,226,9
0,1,0,1,1,1,1,2,1,0,0,0,185,17
2,0,1,0,0,0,1,0,0,140,0,1,239,16
1,1,2,0,0,1,0,1,2,0,1,1,280,16
0,0,0,1,0,2,0,1,0,49,0,0,25,3
2,0,0,0,1,0,0,1,1,5,0,1,119,12
0,1,2,0,0,1,0,1,2,0,1,1,76,18
1,0,2,0,1,0,1,0,0,38,0,0,133,3
1,0,2,0,0,2,0,1,1,0,1,0,177,24
1,1,0,1,0,1,1,1,1,0,1,0,180,11
2,0,2,1,0,2,0,0,0,0,0,1,256,12
2,0,0,0,1,1,1,1,2,0,0,1,28,6
1,0,2,0,0,2,0,2,2,0,1,0,272,7
0,1,0,1,0,0,1,1,1,5,1,0,67,16
2,1,1,0,0,2,1,1,1,0,0,0,7,8
2,1,2,1,1,1,0,2,0,0,0,0,92,20
0,0,2,0,0,1,0,0,2,0,0,0,236,16
1,1,0,0,1,2,0,0,2,112,1,0,165,13
2,1,0,1,0,2,0,2,1,0,1,1,124,12
1,0,2,0,1,0,0,0,2,0,1,0,170,17
2,1,2,0,1,0,0,0,1,0,1,1,294,25
2,1,0,0,0,2,0,0,0,0,0,0,278,14
0,1,2,1,0,0,0,1,0,0,0,0,109,15
2,0,1,0,1,0,1,1,2,71,1,1,60,12
2,1,0,1,0,0,0,2,2,0,0,1,150,12
2,1,0,1,0,1,1,1,1,96,0,1,295,1
2,1,0,0,1,2,1,0,0,0,0,0,269,21
1,0,2,1,1,1,1,0,2,0,0,1,237,22
1,0,1,1,1,2,1,1,0,0,0,0,310,16
0,1,0,1,0,0,1,2,0,0,0,1,173,8
0,0,0,1,0,1,1,0,0,10,0,0,7,25
1,0,0,0,0,2,0,1,1,0,1,0,303,7
1,1,1,0,0,0,0,1,2,0,0,0,207,8
2,1,1,1,0,0,1,1,0,0,0,1,55,5
1,1,2,0,0,0,1,1,2,121,1,0,45,3
1,0,0,0,0,0,1,2,0,0,0,1,252,17
2,0,0,1,0,2,0,1,0,118,1,0,292,11
1,1,0,1,1,2,1,1,1,0,1,1,91,10
1,1,2,0,1,1,0,2,2,0,1,1,25,2
2,0,0,0,1,2,0,1,0,0,0,0,15,20
2,0,1,1,1,0,1,1,2,0,1,1,99,20
2,1,2,0,0,0,1,2,2,97,1,1,100,7
0,0,0,1,1,0,0,2,0,21,0,1,218,4
1,0,1,0,0,2,1,2,2,0,0,1,2,3
2,0,2,1,1,2,1,0,0,0,1,1,41,7
0,1,1,1,1,2,1,0,1,0,1,0,9,9
2,1,0,1,1,2,1,0,1,0,1,1,9,15
2,1,0,1,1,0,1,1,0,0,1,1,294,17
0,0,0,0,1,2,1,0,0,0,1,0,143,14
1,0,2,0,0,2,0,0,1,53,0,0,274,14
1,1,2,0,0,1,0,1,1,0,1,1,40,18
2,1,1,1,0,0,1,1,2,0,0,1,218,16
1,0,1,0,1,1,0,2,0,18,0,1,183,15
2,1,1,0,1,0,0,0,2,0,0,1,97,27
1,1,2,0,1,1,0,0,2,0,1,0,273,6
2,1,2,1,0,0,1,0,2,0,0,0,122,4
1,0,1,0,1,2,0,1,2,0,1,1,139,14
0,1,0,0,1,0,0,1,2,0,1,0,88,8
2,1,0,0,1,0,0,1,1,7,1,0,242,14
1,1,2,1,0,2,1,2,1,0,0,1,7,14
0,0,2,0,0,2,0,1,1,0,0,1,305,7
1,1,0,0,0,1,0,1,0,0,1,0,77,12
2,1,0,1,0,2,0,1,0,0,1,1,93,5
0,0,0,1,0,2,0,2,0,0,1,0,247,27
0,1,1,1,1,2,0,0,2,0,0,1,187,9
1,0,1,0,0,0,0,1,1,0,1,1,219,24
1,1,1,1,0,2,0,0,2,0,1,0,125,16
0,1,1,0,1,1,1,2,1,0,0,1,36,11
1,1,2,0,0,1,0,2,1,0,1,0,5,9
1,0,2,0,1,1,0,1,2,0,0,0,35,3
1,1,2,0,0,0,1,0,0,0,0,0,208,13
1,0,0,1,1,1,1,0,0,0,0,0,11,11
1,1,0,1,0,2,0,2,1,0,1,1,100,16
2,0,2,0,1,0,1,0,2,0,0,1,196,6
2,1,2,0,0,2,1,2,2,0,1,1,209,12
2,0,1,1,0,2,1,1,2,0,0,0,137,26
2,0,0,1,1,0,1,2,1,0,0,0,204,13
0,1,0,0,1,0,0,2,0,0,0,0,144,12
2,0,2,0,1,2,0,1,0,0,1,0,30,21
0,0,0,0,0,0,1,0,2,0,0,1,27,5
0,0,0,0,1,1,0,2,1,0,0,1,250,14
1,0,1,1,1,1,0,0,2,0,1,1,246,7
2,1,2,0,1,1,0,2,1,0,1,1,218,10
0,0,1,0,0,0,1,0,0,127,1,0,28,11
2,1,1,0,0,2,0,2,0,0,1,1,139,8
0,0,0,0,0,0,0,1,2,0,0,0,143,8
2,0,0,1,1,1,1,1,0,0,1,1,311,27
0,0,1,0,0,2,1,0,0,48,1,0,182,6
2,1,2,0,0,2,1,0,2,165,0,0,1,16
1,0,2,0,1,0,1,2,2,43,0,0,208,2
0,1,2,1,1,2,1,2,0,67,0,1,6,15
1,0,0,1,1,2,1,1,1,0,0,1,28,11
2,0,2,1,1,1,1,0,1,0,1,0,231,10
0,0,1,0,1,0,0,1,1,0,0,0,304,17
0,0,0,1,1,2,1,1,0,19,0,0,83,0
1,0,2,0,0,0,0,0,1,0,0,1,249,27
2,0,1,1,1,0,0,2,0,0,1,0,176,1
0,0,0,1,0,1,1,2,1,0,1,0,92,13
2,0,1,0,0,2,0,0,1,0,1,1,279,16
2,1,0,1,0,0,1,0,2,0,0,1,142,9
2,1,2,1,1,2,0,0,0,0,0,0,222,13
0,0,0,0,0,0,1,2,0,0,0,0,122,16
2,0,2,1,1,0,0,0,1,0,0,0,205,12
0,0,0,1,0,0,0,0,0,0,0,0,64,18
0,0,1,1,1,0,1,1,2,0,1,1,273,18
2,1,0,1,1,2,0,1,2,0,1,0,278,2
0,1,2,0,1,1,1,0,1,0,1,0,296,17
0,0,1,1,1,2,0,0,1,0,1,1,19,7
2,1,2,0,0,2,0,1,2,0,0,1,18,0
0,0,2,0,0,0,0,1,2,153,0,0,212,2
1,0,1,1,1,2,0,2,2,0,1,0,12,22
2,1,2,0,1,0,1,1,1,0,1,0,299,1
0,0,1,1,0,2,1,2,2,0,0,0,188,22
0,1,1,0,0,2,0,0,2,42,0,0,48,4
0,1,2,0,1,1,0,0,1,0,0,0,14,2
0,0,2,0,0,1,1,0,0,0,1,0,238,10
1,1,1,1,1,1,0,1,1,0,1,1,99,8
2,0,0,1,1,1,1,1,2,0,1,1,71,5
1,1,0,0,1,1,1,0,0,0,1,0,52,18
1,1,2,0,1,2,1,0,1,0,1,0,299,23
2,1,1,0,1,1,0,0,2,0,0,0,144,23
0,0,0,0,1,1,1,1,2,0,0,0,220,1
2,1,2,1,0,1,1,0,2,0,0,0,150,16
1,1,0,1,1,1,0,0,2,0,1,0,34,17
0,0,2,0,0,1,1,0,0,0,0,0,270,7
2,1,2,1,0,2,0,1,2,0,0,1,166,4
1,0,0,1,1,1,0,1,1,0,0,0,230,27
1,0,1,0,0,0,0,0,1,0,1,0,270,14
2,0,2,0,1,2,0,1,1,0,1,1,145,15
1,0,1,1,0,2,0,0,1,0,1,1,133,10
0,0,2,1,1,2,1,0,1,0,1,1,121,21
0,1,1,1,1,1,0,0,0,0,0,0,248,7
1,0,2,0,0,2,1,1,2,0,0,1,80,14
0,1,0,1,1,0,1,1,0,22,0,0,44,20
1,1,2,1,0,2,0,0,1,0,1,1,179,22
2,1,0,0,0,1,1,0,2,0,0,1,207,8
2,1,2,1,0,2,0,0,0,0,0,0,227,19
0,0,2,0,1,2,0,1,0,0,1,0,168,23
2,1,0,1,0,0,1,0,0,0,0,1,44,1
2,1,1,1,0,0,0,2,2,0,0,0,282,6
2,1,1,1,0,2,1,0,0,0,1,1,118,8
0,0,2,0,0,0,1,2,1,0,1,0,171,15
0,1,2,1,0,2,1,1,1,140,1,0,128,9
2,0,2,1,1,2,0,2,1,0,0,1,155,14
0,0,1,1,0,1,1,0,1,0,1,0,50,3
0,1,0,1,1,2,0,0,0,0,1,1,230,27
1,0,1,1,0,2,1,2,1,0,0,0,22,25
1,0,1,1,0,2,1,0,2,0,1,1,186,20
1,0,2,0,0,0,1,2,1,0,0,1,299,0
1,1,0,0,0,2,0,2,0,0,1,0,70,2
2,1,2,0,0,0,1,2,1,0,1,0,67,6
0,0,1,1,1,2,0,1,0,0,0,0,30,6
0,0,1,1,0,0,1,0,0,0,0,0,233,1
2,0,2,0,1,1,1,2,1,21,0,0,209,18
2,0,1,1,0,0,1,1,0,0,0,1,156,25
0,0,0,0,1,1,0,1,1,0,1,1,228,3
2,1,1,0,1,1,1,2,2,0,0,0,299,23
1,0,2,1,0,2,0,2,0,0,1,1,182,17
2,1,1,0,0,1,1,2,1,0,0,0,21,9
1,1,0,1,1,1,1,2,2,0,1,0,259,27
1,0,0,1,0,1,0,1,0,0,1,0,279,27
1,1,0,1,1,1,1,0,0,0,0,1,228,11
1,1,2,1,0,0,0,2,0,0,0,1,39,3
0,0,0,0,1,1,0,1,2,0,1,1,88,0
2,0,1,1,1,0,0,0,2,0,1,1,249,4
0,0,1,1,1,0,0,2,2,0,0,0,247,26
1,1,2,1,0,1,1,0,0,0,0,1,277,21
1,0,1,1,0,2,0,1,1,0,0,1,207,13
0,1,1,0,0,1,0,1,2,0,1,1,171,12
1,0,0,1,1,2,1,2,0,0,0,0,100,27
0,1,1,0,0,2,1,1,1,0,0,1,150,3
2,1,0,0,0,0,0,2,2,0,0,0,232,25
2,1,2,1,0,1,0,0,0,117,0,1,3,1
1,0,0,0,0,0,1,1,1,83,1,1,276,15
2,0,1,0,1,2,0,2,2,0,0,0,224,9
1,0,1,1,1,0,1,1,0,97,1,1,8,21
2,0,2,1,0,0,0,1,2,175,0,0,178,10
0,1,2,0,0,2,0,1,1,121,0,0,236,21
2,0,0,1,1,0,1,0,1,0,0,0,91,3
2,1,2,0,0,1,0,0,1,49,1,1,48,12
1,0,0,0,0,0,0,2,0,0,0,1,187,22
1,1,0,0,0,2,1,0,1,58,0,1,119,19
0,1,2,0,1,2,1,2,2,0,1,1,257,21
0,1,1,0,1,0,1,0,2,0,0,1,162,20
1,0,1,0,1,1,0,0,1,0,1,1,61,5
0,0,2,1,1,0,1,2,2,145,0,1,152,21
0,1,2,1,0,0,0,1,1,0,0,1,315,24
2,0,0,1,1,1,0,0,1,0,1,0,284,15
0,1,0,0,1,2,0,0,2,84,0,0,171,2
1,0,2,0,1,1,0,0,2,0,1,0,89,24
2,1,0,1,1,1,1,2,1,0,1,1,58,19
1,0,1,0,1,0,0,2,0,0,1,1,125,18
1,0,1,0,1,1,1,0,1,0,1,0,146,9
2,1,1,0,1,1,1,0,0,0,1,0,18,16
0,1,1,0,1,2,0,2,2,0,0,1,103,4
2,0,1,1,0,0,1,1,2,0,1,0,121,25
1,0,2,0,1,1,1,0,0,0,0,0,201,15
0,1,0,0,0,0,1,2,0,0,0,1,133,27
2,0,0,1,1,2,1,0,0,26,0,1,275,6
0,0,1,1,0,1,1,2,1,46,1,0,113,2
1,0,1,0,1,0,0,1,2,0,0,1,31,19
1,1,1,0,0,2,1,0,1,0,0,1,172,5
2,1,2,0,1,1,0,2,0,0,1,0,279,4
0,0,1,0,1,1,1,1,0,0,1,1,207,8
1,0,1,1,1,2,1,1,2,151,0,0,251,21
1,0,0,1,0,1,0,2,2,76,1,0,219,9
1,1,0,1,0,0,0,1,0,0,1,0,37,0
0,1,1,0,1,0,1,0,0,0,1,0,218,11
0,0,2,0,0,0,0,2,0,0,1,0,303,12
1,1,2,1,0,2,0,0,1,157,1,1,231,3
2,1,2,0,0,1,1,1,0,0,0,0,224,27
0,0,1,1,1,2,0,1,0,0,0,0,107,10
2,1,0,1,1,0,0,0,2,0,1,1,289,22
2,0,1,0,1,2,0,1,2,0,0,0,232,21
2,0,2,0,0,2,0,2,1,0,1,0,166,11
2,1,1,0,0,0,0,1,1,150,0,0,117,9
1,1,1,0,1,0,1,1,0,0,1,0,294,8
2,0,2,1,0,1,0,1,1,89,1,0,287,16
2,1,1,0,1,2,1,2,0,57,1,1,107,0
1,1,0,1,1,1,0,0,0,0,1,0,94,9
0,0,1,0,0,1,0,0,0,0,0,0,297,27
2,0,1,1,1,2,1,2,1,0,0,1,12,20
1,0,2,0,0,2,0,0,0,115,1,1,162,25
2,1,1,0,1,0,0,0,2,156,1,1,19,25
0,0,1,0,1,1,0,2,0,0,1,0,220,3
1,0,2,0,1,1,1,0,2,164,0,0,226,26
0,0,0,0,0,0,0,1,0,0,1,1,223,4
2,1,0,0,0,0,0,1,0,0,1,0,110,22
0,0,0,0,1,1,1,1,2,140,0,0,213,23
0,0,1,1,0,2,0,2,0,72,1,1,98,8
0,1,0,1,0,1,1,1,0,0,1,0,77,13
1,1,0,1,0,1,0,1,1,0,1,0,164,9
1,1,1,0,0,2,1,2,1,120,1,1,225,11
0,0,0,0,0,0,0,1,0,0,1,1,312,25
2,1,0,0,0,1,1,2,1,0,0,1,286,12
1,1,0,0,1,1,0,2,0,0,0,1,277,16
0,1,0,0,0,2,0,0,1,0,0,1,303,21
1,0,2,1,0,0,1,1,1,0,1,0,157,16
1,0,2,1,1,0,1,1,0,0,0,0,23,10
1,0,0,0,1,1,0,1,1,8,1,0,221,4
0,1,0,0,1,1,1,0,0,0,0,1,196,20
1,1,0,1,1,1,0,1,0,0,0,0,138,19
2,1,0,1,0,1,1,1,0,0,0,1,162,3
0,0,1,0,0,0,0,1,0,0,1,0,197,12
1,1,0,0,1,1,1,0,1,0,1,1,89,18
0,0,1,0,0,0,0,0,2,0,0,0,38,24
0,1,0,1,0,2,0,0,2,0,0,1,36,13
0,1,0,1,0,2,0,2,1,0,1,1,71,4
2,0,2,0,1,1,0,0,1,0,0,0,19,12
0,1,0,0,0,0,1,2,2,0,0,0,131,27
1,0,2,1,0,0,1,1,2,0,0,0,243,17
1,1,0,1,1,1,1,0,0,0,1,1,134,27
2,0,0,0,0,1,0,1,2,0,1,1,98,6
2,0,0,0,0,0,1,0,0,0,0,1,220,20
2,0,0,0,0,1,1,2,2,103,0,0,98,25
2,0,1,1,1,2,1,1,1,0,1,0,17,6
0,0,0,0,0,0,0,1,2,0,0,0,59,16
0,1,1,0,1,1,1,0,1,71,0,1,281,26
1,1,2,1,1,2,1,2,1,57,1,0,170,9
0,0,2,1,0,2,0,2,0,0,1,0,146,19
2,0,1,1,0,1,1,0,1,0,1,0,156,10
1,0,1,1,0,2,0,2,1,0,0,0,43,12
0,1,1,1,0,0,0,1,0,0,0,0,187,24
2,1,2,0,0,0,1,0,0,0,0,1,62,22
2,1,1,1,0,1,0,1,0,0,0,1,226,16
0,0,0,1,1,1,1,1,1,0,0,0,125,22
2,1,0,1,0,0,0,2,2,0,0,0,4,5
1,0,0,1,0,1,0,2,0,131,0,0,39,0
0,0,0,1,0,2,1,1,2,34,1,1,123,25
1,0,1,1,0,1,1,0,0,103,1,1,66,8
0,0,0,1,1,0,1,2,0,0,1,1,183,17
0,0,1,0,1,0,0,2,1,0,1,1,84,22
0,1,0,0,0,2,0,0,2,0,0,0,58,17
0,0,0,0,0,2,1,1,2,0,0,1,231,22
2,0,1,1,0,2,0,1,0,0,1,1,165,7
1,0,2,0,1,1,1,2,1,0,0,1,244,25
1,1,1,1,0,2,1,2,2,0,0,0,20,6
1,0,1,0,0,2,0,0,1,0,1,1,56,10
0,1,0,0,0,2,0,0,1,0,0,1,281,27
1,0,1,0,0,2,1,0,0,0,1,0,137,3
1,0,0,0,0,0,0,2,2,0,1,1,117,13
2,0,2,0,1,1,1,1,0,0,0,1,229,13
0,1,1,1,0,1,0,2,2,0,0,0,233,27
1,0,2,0,0,0,0,0,0,0,0,1,254,22
1,1,2,1,0,0,1,0,0,0,0,0,66,15
1,0,2,1,0,0,1,0,1,0,1,1,241,20
0,1,1,1,0,2,1,2,0,0,1,1,259,7
2,0,0,0,0,2,1,0,0,60,1,0,259,16
0,1,1,1,1,2,1,2,1,0,0,1,95,1
1,1,1,1,0,1,1,0,1,0,1,0,310,5
2,0,1,0,0,2,1,2,1,0,1,0,233,9
0,0,0,1,1,2,1,1,1,0,1,1,185,3
0,1,0,1,0,1,1,0,0,0,1,1,123,12
2,0,0,1,1,0,1,0,2,0,1,1,119,24
1,1,0,0,0,1,0,1,1,0,1,1,252,10
2,0,2,1,1,2,1,2,0,113,0,1,209,1
2,1,1,0,1,1,0,2,2,0,0,0,169,25
0,0,1,0,0,0,1,2,2,155,0,0,257,11
0,0,0,0,1,2,1,1,0,0,1,0,168,22
2,1,2,1,0,2,0,1,1,0,1,0,160,9
0,0,0,1,1,1,0,2,1,0,1,0,134,18
0,0,2,0,0,2,1,1,1,142,1,0,178,22
2,1,1,0,0,0,0,0,2,0,1,1,120,6
2,1,1,0,0,0,0,0,2,0,0,0,235,14
2,0,2,0,1,0,0,1,2,0,0,0,151,10
0,0,2,1,0,2,1,1,0,0,1,0,266,16
2,1,2,0,1,0,1,0,1,0,0,1,158,1
2,0,1,1,1,2,0,0,0,0,1,0,203,4
2,1,1,0,0,0,0,0,1,0,1,1,253,15
1,0,0,0,0,2,1,2,0,0,1,0,39,15
2,0,1,1,1,2,1,0,0,0,0,0,301,3
1,1,0,1,0,1,0,0,0,0,1,1,55,6
0,1,0,1,1,2,1,0,2,0,1,0,146,27
1,0,1,0,1,1,0,2,1,0,0,0,185,8
0,1,2,1,0,2,1,0,2,0,1,1,128,19
2,1,2,0,1,0,0,1,1,0,1,1,128,0
2,1,1,0,1,1,0,1,0,0,0,1,199,27
0,0,0,0,1,1,1,2,0,0,0,1,149,7
1,0,0,0,0,2,0,2,0,0,1,1,248,16
0,1,0,1,0,2,0,2,1,117,0,1,169,15
2,0,0,1,0,2,0,1,1,0,1,1,37,6
1,0,1,0,1,0,0,2,1,0,1,1,25,16
2,0,2,0,1,1,1,2,1,0,0,0,196,22
1,0,0,0,1,2,1,1,1,0,1,0,168,25
1,0,0,1,0,1,1,2,2,132,1,1,103,0
0,0,1,1,1,0,0,0,2,0,0,0,250,11
1,1,2,1,0,1,1,1,1,0,1,0,164,27
0,1,2,0,0,2,1,1,0,0,0,1,0,8
1,1,2,0,1,1,0,1,1,0,1,1,45,26
1,1,2,0,0,1,1,0,2,41,1,0,113,9
1,0,2,0,0,0,1,2,2,0,0,1,269,4
2,0,1,1,0,2,1,2,1,0,1,1,65,21
2,1,1,1,0,0,1,0,1,0,1,0,85,13
1,0,0,1,0,2,0,0,2,0,0,1,250,16
1,0,0,0,1,0,1,2,0,0,1,0,227,4
2,0,1,0,1,2,0,0,1,167,0,0,21,15
2,0,0,0,1,0,1,2,1,0,0,1,90,25
0,1,2,0,0,1,0,0,0,0,0,0,303,12
1,1,2,1,0,1,1,0,2,0,1,1,52,24
1,0,2,0,1,0,1,0,0,0,1,0,177,16
2,1,0,0,0,1,0,1,1,165,1,0,289,12
2,0,2,0,1,2,0,0,0,115,1,0,24,15
2,0,1,1,0,2,1,0,0,0,0,1,265,10
0,1,2,0,0,0,1,2,2,79,1,1,135,12
1,0,2,1,1,1,0,0,2,0,1,1,194,3
0,0,0,0,1,1,0,2,0,0,1,0,251,14
0,1,2,1,1,1,0,0,0,0,0,0,178,19
1,0,2,1,0,1,0,2,1,0,1,1,7,12
0,0,2,1,0,1,1,1,1,0,0,0,12,15
2,0,1,1,0,1,1,1,2,0,1,1,1,9
1,0,2,0,1,1,0,1,2,0,1,1,250,13
0,0,1,0,0,1,0,1,0,0,0,0,8,15
0,0,0,0,1,0,0,0,0,0,1,1,244,20
0,0,0,0,1,2,0,0,1,0,0,0,244,4
2,1,0,0,0,0,0,1,2,0,1,0,116,19
1,0,2,1,0,2,0,2,1,0,0,0,206,21
2,0,0,1,1,1,1,2,2,0,1,1,208,5
1,0,2,1,1,0,0,2,0,0,1,0,302,22
0,0,0,0,0,1,1,2,0,0,1,1,177,6
1,1,0,0,1,0,0,2,1,0,1,1,112,27
0,0,2,1,0,1,1,0,2,0,0,1,285,25
1,0,0,1,1,0,1,0,2,159,1,1,7,21
2,0,0,0,1,1,0,0,1,27,1,0,181,23
1,1,2,0,0,2,1,1,0,0,0,1,207,19
1,1,1,0,0,1,0,0,1,163,1,0,24,3
0,0,0,1,1,0,1,0,0,0,1,0,60,6
0,1,1,1,1,1,0,2,0,51,1,1,173,19
1,0,0,1,0,1,0,1,0,0,1,0,107,12
1,1,2,0,0,2,0,0,2,97,1,1,62,12
0,0,2,0,0,0,0,1,2,0,1,1,196,16
2,1,1,0,0,1,1,2,0,0,0,0,118,6
0,1,0,1,0,1,0,1,2,0,0,0,49,20
1,0,2,0,0,2,0,2,1,0,1,1,6,20
2,1,0,0,1,0,1,0,1,156,1,1,153,14
0,0,2,0,0,0,1,2,1,66,1,0,102,0
1,0,2,1,1,1,0,2,2,0,0,1,125,1
2,0,2,1,1,1,0,0,2,0,0,1,243,3
1,0,2,1,0,1,1,2,0,0,0,1,261,14
0,1,0,0,1,2,1,1,0,0,0,1,163,13
2,1,0,1,0,1,0,1,0,76,1,1,74,13
1,1,0,0,0,0,0,2,2,159,0,1,249,10
0,0,0,1,1,1,0,1,1,0,0,0,257,10
2,0,0,1,0,0,1,2,2,0,0,1,274,0
2,1,0,0,0,1,0,0,1,0,0,1,144,21
0,0,0,1,1,1,0,2,0,0,1,1,99,10
2,1,1,1,1,2,0,2,0,0,1,1,206,13
2,1,1,1,0,1,1,1,2,0,1,0,226,19
1,0,1,0,0,0,1,2,2,0,0,1,69,9
2,1,1,0,0,1,1,2,0,0,0,1,107,19
1,0,2,0,1,0,0,2,1,0,1,1,130,21
0,1,0,0,0,2,1,1,0,94,0,0,269,25
0,0,0,1,0,2,1,1,2,0,0,1,50,10
0,1,1,0,1,1,1,2,2,0,1,1,295,5
2,0,0,1,1,1,0,0,0,0,0,0,19,24
2,1,0,0,0,0,1,0,0,0,0,1,31,3
0,0,2,1,1,0,1,2,0,154,1,0,314,18
0,1,1,0,1,1,0,0,1,128,0,0,52,11
1,1,1,0,1,1,1,1,0,0,0,1,114,9
0,0,2,1,0,0,0,0,2,0,0,0,252,4
0,1,2,1,0,2,1,1,2,0,1,1,250,12
0,1,0,0,0,2,0,2,1,0,1,1,100,15
0,0,1,0,0,1,0,2,0,6,1,0,191,8
2,0,2,1,0,0,1,1,2,52,1,0,199,3
1,0,2,0,0,0,1,2,2,0,1,1,235,21
1,0,2,0,1,0,0,2,2,0,1,0,181,18
1,1,2,1,1,2,1,0,1,0,1,0,255,17
2,1,2,1,1,2,0,1,2,0,1,0,31,8
0,0,1,0,0,0,0,0,0,145,1,0,302,14
1,1,2,1,0,0,1,2,1,0,0,0,82,2
1,0,2,0,0,0,0,1,0,0,0,1,310,6
0,0,0,0,1,1,0,0,1,0,1,1,288,21
0,1,0,0,1,0,0,2,1,0,1,0,203,0
2,1,2,0,1,1,1,2,2,0,0,0,306,12
2,1,0,0,1,2,0,1,2,0,0,1,46,8
1,1,1,0,1,1,0,0,0,0,1,0,262,4
1,0,0,0,1,1,1,2,2,139,1,0,175,27
1,0,0,1,1,1,1,1,1,0,0,1,45,25
1,1,0,0,0,1,0,2,0,0,1,1,150,21
2,1,1,1,0,1,0,2,1,87,1,1,154,26
0,1,1,0,0,0,0,1,0,0,1,1,171,2
1,0,1,0,1,1,1,2,1,0,0,1,143,19
2,0,1,1,0,0,0,1,2,0,0,0,31,5
2,0,1,0,0,2,1,2,2,0,1,0,113,20
1,1,1,1,1,1,0,1,2,0,1,0,103,1
0,1,1,1,1,1,1,2,0,6,1,1,46,1
2,1,2,1,0,0,1,0,0,0,0,0,18,0
0,0,0,1,1,0,1,0,2,97,1,0,33,24
1,0,2,0,1,0,0,1,2,0,0,1,276,3
2,1,0,0,1,0,0,0,2,62,1,0,226,24
0,0,0,0,1,2,0,2,1,178,0,1,69,19
2,0,2,1,1,0,0,0,0,84,1,0,181,9
0,0,1,0,0,2,0,0,1,0,0,1,98,8
2,1,2,1,0,0,1,2,1,0,1,0,86,2
